Price,Model,Leather_interior,Fuel_type,Mileage,Gear_box_type,Airbags,Car_age
15994,Cruze,Yes,Petrol,97189,Automatic,12,7
2822,Fusion,Yes,Hybrid,100747,Automatic,0,9
31772,Actyon,Yes,Diesel,125996,Automatic,4,8
13172,Optima,No,Petrol,84000,Tiptronic,16,11
50767,Santa FE,Yes,Diesel,113060,Automatic,4,8
30750,H1,Yes,Diesel,115474,Automatic,4,10
28539,CT 200h,Yes,Hybrid,192000,Automatic,8,13
19444,Optima,Yes,Petrol,31117,Automatic,4,8
26657,Prius,No,Hybrid,28885,Automatic,12,7
4547,Cruze,Yes,Petrol,62823,Automatic,4,16
549,A7,Yes,Petrol,97589,Automatic,0,8
32393,Orlando,Yes,Diesel,59191,Automatic,4,8
62722,E 350,Yes,Hybrid,114000,Tiptronic,12,10
24462,Corolla,Yes,Petrol,43294,Automatic,12,9
1568,E 350,Yes,Diesel,175614,Automatic,12,16
8311,GLA 250,Yes,Petrol,109555,Automatic,0,8
16308,Prius,Yes,Petrol,193000,Automatic,16,15
12231,Astra,No,Petrol,140000,Manual,6,15
17249,Fusion,No,Hybrid,112000,Automatic,12,11
56450,X5,Yes,Diesel,121000,Automatic,12,11
18660,Orlando,Yes,Petrol,29703,Automatic,4,8
20071,Optima,Yes,Petrol,30662,Automatic,4,8
13172,Fusion,Yes,Hybrid,191000,Automatic,12,11
22947,REXTON,Yes,Diesel,142419,Automatic,4,15
5018,Sonata,Yes,Hybrid,71218,Automatic,0,8
1333,Sonata,Yes,Hybrid,142741,Automatic,0,13
20149,Elantra,Yes,Petrol,136292,Automatic,4,13
13953,Sonata,Yes,Petrol,122426,Automatic,4,14
22649,Actyon,Yes,Diesel,111895,Automatic,4,13
17249,Elantra,No,Petrol,78000,Tiptronic,10,8
4077,GX 460,Yes,Petrol,150909,Automatic,0,12
17663,Aqua,Yes,Petrol,118000,Automatic,4,12
16621,RAV 4,No,Petrol,76000,Tiptronic,8,12
29777,Genesis,Yes,Petrol,61298,Automatic,4,9
22110,Optima,Yes,Petrol,28123,Automatic,4,8
15681,Sonata,Yes,Petrol,90000,Automatic,8,11
6899,X6,Yes,Petrol,167034,Automatic,12,11
17249,FIT,No,Petrol,56000,Automatic,8,8
16408,Actyon,Yes,Diesel,157300,Automatic,4,13
1568,CHR,Yes,Petrol,10526,Automatic,12,5
8154,FIT,No,Petrol,191000,Variator,2,18
2195,Sonata,Yes,Petrol,115859,Automatic,12,10
20005,Elantra,Yes,Petrol,143567,Automatic,4,12
10381,I30,Yes,Diesel,56581,Automatic,4,13
14113,Fusion,Yes,Hybrid,0,Automatic,12,15
13485,Camry,Yes,Hybrid,0,Automatic,0,16
15530,Aqua,Yes,Petrol,86262,Automatic,4,11
18531,Elantra,Yes,Petrol,165845,Automatic,4,13
3763,Tacoma,Yes,Petrol,174827,Automatic,12,7
7495,Sportage,Yes,Diesel,58769,Automatic,4,14
5331,Elantra,Yes,Petrol,179219,Automatic,12,10
24775,Camry,No,Hybrid,78560,Automatic,12,12
13799,Aqua,No,Hybrid,182000,Automatic,6,10
17249,Prius,No,Hybrid,80000,Automatic,8,10
24327,Korando,Yes,Diesel,98895,Automatic,4,11
36219,REXTON,Yes,Diesel,108105,Automatic,4,10
27924,H1,Yes,Diesel,174485,Automatic,4,10
13485,FIT,No,Petrol,152000,Variator,6,13
31361,Camry,No,Petrol,156800,Automatic,8,9
23834,Camry,Yes,Hybrid,109000,Automatic,6,13
15681,Prius C,No,Hybrid,101101,Tiptronic,8,10
8467,Prius,Yes,Hybrid,192000,Tiptronic,12,14
20855,Prius,Yes,Petrol,18942,Automatic,8,7
7000,Vitz,No,Petrol,83000,Automatic,2,12
8154,X5,Yes,Diesel,103458,Automatic,0,12
17249,Genesis,Yes,Petrol,94055,Automatic,4,12
44843,H1,Yes,Diesel,110846,Automatic,4,8
27946,Elantra,Yes,Petrol,55446,Automatic,4,8
10036,Prius C,No,Hybrid,109000,Automatic,8,9
40224,Tucson,Yes,Diesel,105311,Automatic,4,8
19130,Camry,Yes,Petrol,75000,Tiptronic,10,12
63826,Malibu,Yes,Petrol,9101,Automatic,4,5
549,Santa FE,Yes,Petrol,46853,Automatic,12,6
3450,Cruze,Yes,Petrol,46261,Automatic,12,7
21253,Aqua,Yes,Hybrid,81200,Automatic,4,9
18033,Optima,Yes,Petrol,35336,Automatic,4,9
35908,Captiva,Yes,Diesel,61297,Automatic,4,9
13172,FIT,No,Petrol,180800,Tiptronic,8,14
17876,Camry,Yes,Petrol,125000,Variator,12,12
21652,Tucson,Yes,Diesel,161345,Automatic,4,13
8467,Camry,Yes,Petrol,70066,Automatic,12,8
38445,Tucson,Yes,Diesel,70745,Automatic,4,9
16621,Focus,Yes,Hybrid,145000,Tiptronic,8,11
24920,REXTON,Yes,Diesel,130484,Automatic,4,13
15053,Sonata,Yes,Petrol,75200,Automatic,12,10
13799,Santa FE,Yes,Diesel,77251,Automatic,4,14
34497,Camry,Yes,Petrol,33000,Automatic,12,9
862,Camry,Yes,Hybrid,130478,Automatic,12,10
11604,Astra,No,Diesel,167000,Tiptronic,4,14
19416,Korando,Yes,Diesel,124228,Automatic,4,13
26030,Volt,Yes,Hybrid,52062,Automatic,0,7
40769,Mustang,No,Petrol,150000,Automatic,8,9
14454,Sonata,Yes,Petrol,165892,Automatic,4,12
784,Camry,Yes,Hybrid,102397,Automatic,12,10
18362,Aqua,Yes,Petrol,99949,Automatic,4,12
21181,Elantra,Yes,Petrol,79570,Automatic,4,13
8000,Aqua,Yes,Hybrid,47000,Automatic,6,12
10349,Jetta,Yes,Petrol,70000,Automatic,12,10
52696,Santa FE,Yes,Diesel,107845,Automatic,4,7
35269,Actyon,Yes,Diesel,77721,Automatic,4,7
25089,Prius,No,Hybrid,160000,Automatic,12,11
14113,Cruze,No,Petrol,120000,Automatic,12,11
14740,Insight,No,Hybrid,88000,Automatic,0,14
8781,Grand Cherokee,Yes,Diesel,146098,Automatic,0,10
12074,Fusion,Yes,Petrol,109729,Automatic,4,13
16308,Elantra,Yes,Petrol,195200,Automatic,12,12
12570,Lacetti,Yes,Petrol,112720,Automatic,4,14
1882,E 350,Yes,Petrol,146395,Automatic,12,10
43278,X5,Yes,Petrol,74000,Tiptronic,12,11
14426,Aqua,No,Hybrid,98000,Automatic,8,11
14113,C-MAX,No,Hybrid,100000,Variator,12,11
46414,RAV 4,No,Petrol,56000,Tiptronic,8,8
18189,XV,Yes,Petrol,134000,Variator,16,11
48261,Civic,Yes,Petrol,22601,Automatic,4,8
13328,Prius,No,Hybrid,103000,Automatic,0,13
54697,Impala,Yes,Petrol,59066,Automatic,4,8
549,A6,Yes,Petrol,97826,Automatic,0,8
11368,Elantra,Yes,Petrol,151382,Automatic,4,17
43905,328,Yes,Diesel,85000,Tiptronic,8,11
39201,Actyon,Yes,Petrol,51787,Automatic,4,8
11886,Elantra,Yes,Petrol,113660,Automatic,4,13
10641,Sonata,Yes,LPG,75346,Automatic,4,10
14269,FIT,No,Petrol,80000,Automatic,8,13
13328,Q7,Yes,Petrol,44642,Automatic,0,7
17562,Prius C,No,Hybrid,67224,Automatic,8,11
3607,Camry,Yes,Hybrid,156518,Automatic,12,12
21953,FIT,No,Petrol,50400,Variator,12,8
16935,Fusion,Yes,Petrol,71454,Automatic,0,9
15053,Cruze,No,Petrol,70222,Tiptronic,10,10
11604,Prius C,No,Hybrid,0,Automatic,12,12
5018,RX 450,Yes,Hybrid,167222,Automatic,12,14
48575,Sonata,Yes,Petrol,87196,Automatic,4,9
20005,Elantra,Yes,Petrol,126100,Automatic,4,13
53154,Santa FE,Yes,Diesel,99000,Automatic,4,8
1333,Fusion,Yes,Petrol,114963,Automatic,12,14
31361,Camry,Yes,Petrol,55000,Automatic,12,7
15053,Sonata,Yes,Petrol,71000,Automatic,0,10
19757,Prius,Yes,Hybrid,109356,Automatic,12,14
21953,Camry,No,Hybrid,94200,Automatic,8,11
20385,Santa FE,Yes,Diesel,88000,Tiptronic,8,18
16308,Camry,No,Petrol,96000,Tiptronic,10,10
15681,Prius,No,Hybrid,162000,Automatic,8,14
20385,H1,Yes,Diesel,82260,Automatic,4,12
4328,Aveo,Yes,Petrol,171138,Automatic,4,15
15053,Sonata,Yes,Hybrid,102400,Automatic,12,10
11447,Fiesta,No,Petrol,139200,Manual,8,13
42337,RAV 4,Yes,Petrol,37000,Automatic,12,7
28909,Tucson,Yes,Diesel,83500,Automatic,4,10
20385,Juke,Yes,Petrol,0,Automatic,12,12
627,X6,Yes,Petrol,118656,Automatic,12,11
18503,Prius,No,Petrol,160000,Variator,8,12
26491,Aqua,Yes,Hybrid,69500,Automatic,4,11
50184,Santa FE,Yes,Diesel,122497,Automatic,4,8
17249,Sonata,No,Hybrid,153321,Tiptronic,8,13
15323,Sonata,Yes,Petrol,170341,Automatic,4,14
45473,Highlander,Yes,Petrol,112000,Tiptronic,10,13
9252,Aqua,No,Hybrid,144000,Variator,0,12
941,Prius,Yes,Hybrid,133926,Automatic,12,11
27654,Elantra,Yes,Petrol,33355,Automatic,4,9
706,E 350,Yes,Diesel,138384,Automatic,12,15
18817,Fusion,Yes,Petrol,141752,Automatic,0,10
20385,Prius,Yes,Hybrid,100000,Automatic,11,11
61816,Santa FE,Yes,Diesel,17320,Automatic,4,8
706,Insight,Yes,Hybrid,189571,Automatic,0,14
2430,E 350,Yes,Diesel,175614,Automatic,12,16
45342,REXTON,Yes,Diesel,106055,Automatic,4,9
37633,535,Yes,Petrol,155000,Tiptronic,14,11
2038,ML 350,Yes,Diesel,186542,Automatic,12,13
57428,Santa FE,Yes,Diesel,73324,Automatic,4,7
61521,REXTON,Yes,Diesel,65689,Automatic,4,7
26720,FIT,Yes,Hybrid,2336,Automatic,4,5
36733,Santa FE,Yes,Diesel,170000,Automatic,4,9
11917,Prius,No,Hybrid,180000,Automatic,10,12
17562,Elantra,No,Petrol,122000,Tiptronic,8,12
12544,FIT,No,Hybrid,81000,Automatic,8,12
549,Camry,Yes,Petrol,63149,Automatic,12,7
25089,Aqua,Yes,Petrol,124382,Automatic,4,9
43278,GX 460,Yes,Petrol,160138,Automatic,0,13
16935,H1,Yes,Diesel,165302,Automatic,4,15
27065,Tucson,Yes,Diesel,102138,Automatic,4,14
20200,C-MAX,Yes,Plug-in Hybrid,105000,Automatic,8,11
39201,H1,Yes,Diesel,182821,Automatic,4,8
12858,Sonata,Yes,Petrol,52668,Automatic,4,11
4704,Lacetti,Yes,Petrol,112282,Automatic,4,15
8781,Fusion,Yes,Hybrid,194974,Automatic,0,8
12231,Juke,Yes,Petrol,110531,Automatic,0,11
9565,E 350,Yes,Diesel,171221,Automatic,12,12
20385,Camry,Yes,Petrol,85000,Tiptronic,12,12
12544,Focus,No,Petrol,147995,Automatic,0,10
12980,Elantra,Yes,Petrol,187500,Automatic,4,12
32929,Elantra,Yes,Petrol,54865,Automatic,4,6
19444,CHR,Yes,Petrol,40272,Automatic,12,6
37163,Santa FE,Yes,Diesel,42857,Automatic,4,11
8467,Prius,No,Hybrid,150000,Automatic,6,16
15053,Aqua,No,Hybrid,140000,Automatic,2,11
19444,Sonata,No,Petrol,82000,Tiptronic,12,8
75793,Santa FE,Yes,Diesel,21680,Automatic,4,5
21639,Optima,No,Hybrid,127200,Tiptronic,12,11
18817,Prius C,No,Hybrid,108800,Automatic,6,11
19444,Fusion,No,Petrol,100000,Automatic,8,11
30238,REXTON,Yes,Diesel,116092,Automatic,4,15
3763,Camry,Yes,Hybrid,124912,Automatic,12,11
7056,Sonata,Yes,LPG,116346,Automatic,4,14
29087,Orlando,Yes,Diesel,50509,Automatic,4,8
6586,Tacoma,Yes,Petrol,0,Automatic,12,10
12112,Cruze,Yes,Petrol,130000,Automatic,4,12
15681,C-MAX,No,Hybrid,135657,Automatic,12,10
1568,E 350,Yes,Diesel,175614,Automatic,12,16
5175,Prius,Yes,Hybrid,0,Automatic,12,13
5896,Sportage,Yes,Diesel,160487,Automatic,4,17
39750,Actyon,Yes,Diesel,68942,Automatic,4,8
3763,Volt,Yes,Hybrid,138491,Automatic,0,10
27284,X5,Yes,Hybrid,73856,Automatic,12,8
37633,Camry,Yes,Hybrid,166000,Variator,0,9
23521,RAV 4,No,Petrol,0,Automatic,0,9
549,Santa FE,Yes,Petrol,96790,Automatic,12,7
29144,Tucson,Yes,Diesel,42765,Automatic,4,8
22266,535,Yes,Petrol,198400,Tiptronic,10,15
24148,Camry,No,Hybrid,90600,Variator,6,12
15053,H1,Yes,Diesel,176878,Automatic,4,15
3293,Altima,Yes,Petrol,134571,Automatic,12,7
41629,H1,Yes,Diesel,129841,Automatic,4,7
9722,Camry,Yes,Hybrid,127515,Automatic,12,6
19384,Elantra,Yes,Petrol,127983,Automatic,4,13
13172,Camry,Yes,Petrol,151443,Automatic,12,8
784,X5,Yes,Diesel,0,Automatic,12,11
19757,Elantra,No,Petrol,76800,Tiptronic,12,9
35438,Sonata,Yes,Hybrid,144000,Tiptronic,0,8
31047,XV,Yes,Hybrid,99200,Tiptronic,12,10
20300,Fusion,No,Petrol,155300,Automatic,10,11
49858,Santa FE,Yes,Diesel,126465,Automatic,4,8
42987,Sonata,Yes,Petrol,85532,Automatic,4,7
42692,Actyon,Yes,Petrol,24846,Automatic,4,8
37476,Santa FE,Yes,Diesel,24526,Automatic,4,8
13485,Zafira,Yes,Diesel,0,Manual,6,17
47537,Tucson,Yes,Diesel,93720,Automatic,4,7
3293,Impala,Yes,Petrol,71194,Automatic,12,6
15681,Cruze,No,Petrol,107200,Automatic,6,8
27654,Elantra,Yes,Petrol,11261,Automatic,4,9
73071,GX 460,Yes,Petrol,188078,Automatic,0,9
14426,Optima,Yes,Petrol,64032,Automatic,4,9
3450,Impala,Yes,Petrol,18438,Automatic,12,5
46414,ML 350,Yes,Diesel,57755,Automatic,6,10
4704,GLE 350,Yes,Petrol,59331,Automatic,0,7
3763,Camry,Yes,Hybrid,124912,Automatic,12,11
1725,ML 350,Yes,Diesel,180659,Automatic,12,12
20883,Sonata,Yes,Petrol,126655,Automatic,4,11
29793,Camry,Yes,Hybrid,85000,Variator,10,9
28225,Fusion,No,Petrol,70500,Automatic,8,8
53282,Sonata,Yes,Petrol,37844,Automatic,4,7
15994,Fusion,Yes,Petrol,163711,Automatic,12,9
29075,REXTON,Yes,Diesel,169027,Automatic,4,11
22894,ML 350,Yes,Diesel,79080,Automatic,12,9
5802,Lacetti,Yes,Petrol,107125,Automatic,4,15
81445,Santa FE,Yes,Diesel,25468,Automatic,4,4
41553,Santa FE,Yes,Diesel,145339,Automatic,4,8
3763,Juke,Yes,Petrol,88475,Automatic,0,9
34497,535,Yes,Petrol,124000,Tiptronic,16,12
20385,Camry,Yes,Petrol,102000,Tiptronic,10,11
56845,Santa FE,Yes,Diesel,88000,Automatic,4,7
22580,Elantra,Yes,Petrol,52000,Automatic,0,8
6743,CT 200h,Yes,Hybrid,71904,Automatic,0,8
2901,Civic,Yes,Hybrid,146403,Automatic,0,12
784,Camry,Yes,Hybrid,102397,Automatic,12,10
7527,Camry,Yes,Petrol,151610,Automatic,12,9
30602,FIT,Yes,Petrol,16714,Automatic,4,8
3763,Camry,Yes,Hybrid,124912,Automatic,12,11
44134,Actyon,Yes,Diesel,56150,Automatic,4,8
27827,Tucson,Yes,Diesel,161388,Automatic,4,9
35237,Santa FE,Yes,Diesel,170623,Automatic,4,10
32929,Elantra,Yes,Petrol,54865,Automatic,4,6
19657,Tucson,Yes,Diesel,129000,Automatic,4,13
16954,Genesis,Yes,Petrol,170340,Automatic,4,14
118519,Explorer,Yes,Petrol,14263,Automatic,4,6
16333,Actyon,Yes,Diesel,189855,Automatic,4,13
41654,H1,Yes,Diesel,41000,Automatic,4,8
19441,H1,Yes,Diesel,82111,Automatic,4,14
15681,E 350,Yes,Petrol,140800,Automatic,0,11
11290,Prius,No,Hybrid,99000,Automatic,8,15
11800,Camry,Yes,Hybrid,171200,Automatic,12,16
2195,CHR,Yes,Petrol,22816,Automatic,12,6
16280,Genesis,Yes,Petrol,158663,Automatic,4,14
30326,H1,Yes,Diesel,40877,Automatic,4,8
16308,Cruze,No,Petrol,163000,Tiptronic,8,12
2430,E 350,Yes,Diesel,175614,Automatic,12,16
53188,Santa FE,Yes,Diesel,47692,Automatic,4,6
24283,Malibu,Yes,Petrol,106048,Automatic,4,11
706,RX 350,Yes,Petrol,172659,Automatic,12,14
1098,A6,Yes,Petrol,0,Automatic,12,13
9722,Jetta,Yes,Petrol,198245,Automatic,10,17
23521,Vito,No,Diesel,167000,Manual,2,11
5018,Sonata,Yes,Hybrid,71218,Automatic,0,8
706,Camry,Yes,Petrol,82160,Automatic,12,9
784,Camry,Yes,Hybrid,102397,Automatic,12,10
2117,Juke,Yes,Petrol,181997,Automatic,0,8
8311,Sonata,Yes,LPG,36545,Automatic,4,12
32929,Prius,No,Hybrid,85000,Automatic,12,8
8320,Optima,Yes,Petrol,52448,Automatic,4,11
12544,Fusion,Yes,Hybrid,180973,Automatic,0,14
45825,Aqua,Yes,Hybrid,9942,Automatic,4,6
21169,Sonata,No,Petrol,60000,Tiptronic,8,8
17876,Elantra,No,Petrol,155360,Tiptronic,6,10
16935,Highlander,Yes,Petrol,0,Automatic,12,8
16621,X5,Yes,Diesel,110715,Automatic,0,10
29793,Passat,Yes,Petrol,80000,Tiptronic,14,8
16960,FIT,Yes,Petrol,131455,Automatic,4,9
28830,Elantra,Yes,Diesel,83147,Automatic,4,10
627,528,Yes,Petrol,0,Automatic,12,11
3763,Elantra,Yes,Petrol,110685,Automatic,12,10
20385,Fusion,Yes,Petrol,129600,Tiptronic,12,11
14301,H1,Yes,Diesel,59304,Automatic,4,12
706,528,Yes,Petrol,140944,Automatic,12,11
19400,Optima,Yes,Petrol,71234,Tiptronic,12,11
30517,H1,Yes,Diesel,151854,Automatic,4,10
18647,Tucson,Yes,Diesel,192085,Automatic,4,13
14897,RAV 4,Yes,Petrol,41019,Automatic,12,8
20385,Elantra,No,Petrol,89000,Automatic,6,7
37125,Tucson,Yes,Diesel,169031,Automatic,4,7
19384,Elantra,Yes,Petrol,124892,Automatic,4,13
20532,REXTON,Yes,Diesel,163240,Automatic,4,15
68994,GLE 350,Yes,Petrol,117368,Automatic,0,8
14740,I30,Yes,Petrol,156000,Automatic,8,12
42337,X6,Yes,Petrol,171000,Tiptronic,16,14
20000,Optima,Yes,Hybrid,11111,Automatic,6,12
25089,H1,Yes,Diesel,93042,Automatic,4,16
46866,Civic,Yes,Petrol,24696,Automatic,4,9
26262,Sonata,Yes,LPG,153616,Automatic,4,8
22894,ML 350,Yes,Diesel,79080,Automatic,12,9
18503,Passat,Yes,Petrol,85000,Tiptronic,12,12
16308,Focus,No,Petrol,48000,Automatic,12,7
5372,Civic,No,Hybrid,162123,Automatic,8,16
8097,Lacetti,Yes,Petrol,164804,Automatic,4,15
627,CT 200h,Yes,Hybrid,142394,Automatic,0,12
32929,535,Yes,Petrol,164800,Tiptronic,12,12
25089,Camry,No,Hybrid,122080,Tiptronic,8,11
10663,Aqua,Yes,Hybrid,122000,Variator,2,12
18817,C-MAX,No,Hybrid,44000,Variator,8,10
6241,Captiva,Yes,Diesel,67435,Automatic,4,17
19757,XV,No,Petrol,180000,Tiptronic,12,10
25591,Elantra,Yes,Petrol,48088,Automatic,4,11
22357,Tucson,Yes,Diesel,184067,Automatic,4,13
16750,FIT,Yes,Hybrid,110050,Automatic,4,7
13485,Jetta,No,Petrol,65000,Automatic,0,12
45473,Tucson,No,Petrol,17000,Tiptronic,10,7
20266,Elantra,Yes,Diesel,138598,Automatic,4,10
12000,Prius,Yes,Hybrid,115000,Automatic,12,18
17249,E 350,Yes,CNG,167563,Tiptronic,12,18
17562,Prius,Yes,Hybrid,192000,Automatic,8,14
26030,GX 460,Yes,Petrol,155821,Automatic,12,14
28780,Santa FE,Yes,Diesel,129129,Automatic,4,13
19444,Forester,No,Petrol,127000,Variator,12,10
21953,Prius,No,Hybrid,67200,Automatic,8,9
17562,Camry,No,Petrol,140328,Automatic,0,11
13485,Prius,Yes,Hybrid,137000,Variator,12,16
29636,H1,Yes,Diesel,38283,Automatic,4,13
13953,Sonata,Yes,Petrol,176635,Automatic,4,14
36692,CT 200h,Yes,Hybrid,82000,Tiptronic,10,10
10349,CHR,Yes,Petrol,38712,Automatic,12,6
8781,Fusion,Yes,Hybrid,194974,Automatic,0,8
862,Camry,Yes,Hybrid,130478,Automatic,12,10
61154,X5,Yes,Petrol,48000,Tiptronic,12,7
16308,Fusion,No,Petrol,71000,Automatic,12,11
37232,Santa FE,Yes,Diesel,144950,Automatic,4,11
23207,ML 350,Yes,Diesel,114491,Automatic,12,11
17158,Sonata,Yes,Petrol,129085,Automatic,4,13
9408,Sonata,Yes,LPG,48595,Automatic,4,11
37574,Santa FE,Yes,Diesel,159124,Automatic,4,10
6209,Cruze,Yes,Petrol,47829,Automatic,4,14
5488,Cruze,Yes,Petrol,58221,Automatic,4,14
24775,Cr-v,No,Petrol,104852,Tiptronic,8,12
1882,E 350,Yes,Petrol,146395,Automatic,12,10
22580,E 300,Yes,Petrol,50930,Automatic,12,7
35344,Tucson,Yes,Diesel,114435,Automatic,4,8
11133,Camry,Yes,Hybrid,179381,Automatic,12,10
18500,Malibu,Yes,Petrol,143293,Automatic,4,10
34877,Elantra,Yes,Petrol,70220,Automatic,4,8
20385,Prius,No,Hybrid,95992,Variator,0,12
47042,RAV 4,No,Petrol,16500,Automatic,12,7
6586,Volt,Yes,Hybrid,112123,Automatic,0,10
10976,FIT,No,Hybrid,114000,Automatic,12,10
32311,REXTON,Yes,Diesel,123700,Automatic,4,11
11917,Prius,No,Hybrid,173000,Variator,8,18
8154,Note,No,Petrol,104000,Automatic,2,16
19444,RAV 4,Yes,Hybrid,47453,Automatic,10,8
9408,Astra,Yes,Diesel,0,Manual,10,17
50178,RAV 4,Yes,Petrol,60000,Automatic,12,7
58018,A7,Yes,Petrol,161000,Tiptronic,12,12
4234,Camry,Yes,Petrol,48035,Automatic,12,7
24462,Volt,No,Plug-in Hybrid,160000,Automatic,10,12
13172,Forester,No,Petrol,133000,Automatic,8,15
31581,Elantra,Yes,Petrol,52000,Automatic,4,6
30351,Tucson,Yes,Diesel,134750,Automatic,4,10
2038,Prius,Yes,Hybrid,104795,Automatic,12,9
57108,REXTON,Yes,Diesel,55510,Automatic,4,8
7683,Sonata,Yes,LPG,91222,Automatic,4,13
862,Camry,Yes,Hybrid,130478,Automatic,12,10
12858,Transit,No,Diesel,175000,Manual,2,17
32035,REXTON,Yes,Diesel,53323,Automatic,4,13
40769,Prius,Yes,Hybrid,2102,Automatic,12,6
17562,Veloster,Yes,Petrol,161600,Tiptronic,0,11
18817,Camry,Yes,Hybrid,151000,Variator,10,17
5959,RAV 4,No,Petrol,159901,Automatic,12,12
2509,Jetta,Yes,Hybrid,159981,Automatic,12,11
16308,GLA 250,Yes,Petrol,155317,Automatic,0,9
42717,Santa FE,Yes,Diesel,72040,Automatic,4,7
50178,Camry,Yes,Petrol,60000,Tiptronic,10,6
24462,Camry,No,Hybrid,168000,Automatic,10,11
11917,Captiva,Yes,Diesel,62147,Automatic,4,14
9408,Prius,No,Hybrid,18000,Automatic,1,16
19444,Tucson,Yes,Petrol,0,Tiptronic,6,12
37066,H1,Yes,Diesel,91804,Automatic,4,8
4391,Jetta,Yes,Diesel,198253,Automatic,12,12
22549,Captiva,Yes,Diesel,134498,Automatic,4,13
3293,Tundra,Yes,Petrol,0,Automatic,12,10
9408,Cruze,No,Petrol,28000,Manual,12,13
32311,REXTON,Yes,Diesel,153641,Automatic,4,11
11447,CT 200h,Yes,Hybrid,132563,Automatic,0,10
65040,H1,Yes,Diesel,26501,Automatic,4,6
40000,X6,Yes,Petrol,158000,Tiptronic,12,15
17158,Elantra,Yes,Petrol,117500,Automatic,4,11
38311,Actyon,Yes,Petrol,31139,Automatic,4,7
6899,Forester,Yes,Petrol,90392,Automatic,0,9
25512,Korando,Yes,Diesel,134368,Automatic,4,10
19679,Elantra,Yes,Petrol,133783,Automatic,4,13
3293,500,Yes,Petrol,157317,Automatic,12,12
32302,E 350,Yes,Petrol,101424,Automatic,12,10
48610,RAV 4,No,Petrol,40000,Tiptronic,12,6
28617,Tucson,Yes,Diesel,120272,Automatic,4,10
2430,E 350,Yes,Diesel,175614,Automatic,12,16
37000,H1,Yes,Diesel,120804,Automatic,4,10
35610,Actyon,Yes,Petrol,81348,Automatic,4,7
44247,H1,Yes,Diesel,51831,Automatic,4,8
8154,FIT,No,Petrol,185000,Automatic,2,13
15681,Optima,No,Petrol,121000,Tiptronic,12,12
784,Genesis,Yes,Petrol,189194,Automatic,12,14
11133,GLA 250,Yes,Petrol,99542,Automatic,0,9
36834,H1,Yes,Diesel,135884,Automatic,4,8
14113,C 250,Yes,Petrol,81600,Tiptronic,12,10
9095,Tiida,Yes,Petrol,180000,Variator,2,18
50341,Sonata,Yes,Petrol,36215,Automatic,4,8
68681,GLE 350,Yes,Petrol,117368,Automatic,0,8
9092,Aveo,Yes,Petrol,30089,Automatic,4,12
21395,Genesis,Yes,Petrol,135746,Automatic,4,13
26030,Tucson,Yes,Petrol,104000,Automatic,2,13
39891,Tucson,Yes,Diesel,80687,Automatic,4,9
7370,Cruze,Yes,Diesel,66630,Automatic,4,15
21012,Prius C,No,Hybrid,51200,Automatic,16,11
20005,Elantra,Yes,Petrol,147718,Automatic,4,12
54167,Sonata,Yes,Petrol,34900,Automatic,4,7
10663,Escape,Yes,Hybrid,161000,Automatic,4,16
47205,Tucson,Yes,Diesel,46764,Automatic,4,6
17876,E 350,Yes,Petrol,177000,Tiptronic,12,18
32104,Captiva,Yes,Diesel,86359,Automatic,4,11
2038,ML 350,Yes,Diesel,186542,Automatic,12,13
4391,Corolla,Yes,Petrol,169141,Automatic,12,10
19309,Santa FE,Yes,Diesel,185987,Automatic,4,14
14740,Cruze,No,Petrol,0,Automatic,0,6
17249,Sonata,Yes,Hybrid,51600,Tiptronic,8,13
16358,Genesis,Yes,Petrol,125350,Automatic,4,15
43868,Actyon,Yes,Diesel,81665,Automatic,4,7
95651,X5,Yes,Diesel,93000,Tiptronic,0,10
20385,Prius C,No,Hybrid,144000,Automatic,10,9
14740,Q5,No,Petrol,174000,Tiptronic,0,13
11917,FIT,No,Petrol,115000,Automatic,4,13
23521,Prius,No,Hybrid,115000,Variator,12,11
20071,GLE 350,Yes,Petrol,62938,Automatic,12,8
12083,Santa FE,Yes,Diesel,68558,Automatic,4,14
4980,March,Yes,Petrol,107135,Automatic,4,11
7683,Captiva,Yes,Diesel,62336,Automatic,4,17
8624,FIT,No,Petrol,111111,Variator,0,18
16766,Cruze,Yes,Petrol,127024,Automatic,4,10
706,GX 460,Yes,Petrol,102907,Automatic,0,9
7997,RAV 4,Yes,Petrol,95762,Automatic,12,8
15367,Sonata,Yes,Petrol,170000,Tiptronic,10,9
15210,Elantra,Yes,Petrol,25038,Automatic,12,4
50178,X6,Yes,Petrol,165000,Tiptronic,8,14
8643,Elantra,Yes,Diesel,120455,Automatic,4,17
706,ML 350,Yes,Petrol,127416,Automatic,12,11
9722,Camry,Yes,Hybrid,127515,Automatic,12,6
47042,ML 350,Yes,Petrol,85862,Tiptronic,12,11
18616,Captiva,Yes,Diesel,189000,Automatic,4,13
2038,RAV 4,Yes,Petrol,0,Automatic,12,8
21326,Fusion,Yes,Petrol,27579,Tiptronic,12,10
7840,FIT,No,Petrol,108000,Automatic,6,12
10000,Note,No,Petrol,29000,Variator,2,12
40556,Tucson,Yes,Diesel,75584,Automatic,4,10
11447,CT 200h,Yes,Hybrid,132563,Automatic,0,10
17562,Outlander,No,Petrol,130000,Automatic,6,14
28015,FIT,Yes,Petrol,85000,Automatic,4,7
